Station,Date,Time,Precip,Air max,min,obs
ANTIOCH.C,20140613,2359,0,86,52,
ANTIOCH.C,20140614,2359,0.05,88,56,
ANTIOCH.C,20140615,2359,0.1,82,55,
ANTIOCH.C,20140616,2359,0,73,52,
ANTIOCH.C,20140617,2359,0,87,57,
ANTIOCH.C,20140618,2359,0,91,55,
ANTIOCH.C,20140619,2359,0.04,91,50,
ANTIOCH.C,20140620,2359,0,95,55,
ANTIOCH.C,20140621,2359,0.07,89,54,
ANTIOCH.C,20140622,2359,0.03,89,50,
ANTIOCH.C,20140623,2359,0,93,53,
ANTIOCH.C,20140624,2359,0,90,62,
ANTIOCH.C,20140625,2359,0.11,77,60,
ANTIOCH.C,20140626,2359,0.05,80,59,
ANTIOCH.C,20140627,2359,0,86,55,
ANTIOCH.C,20140628,2359,0.06,89,56,
ANTIOCH.C,20140629,2359,0.02,95,56,
ANTIOCH.C,20140630,2359,0.02,102,59,
ANTIOCH.C,20140701,2359,0.01,89,59,
ANTIOCH.C,20140702,2359,0,91,53,
ANTIOCH.C,20140703,2359,0.06,94,58,
ANTIOCH.C,20140704,2359,0,96,55,
ANTIOCH.C,20140705,2359,0.08,94,51,
ANTIOCH.C,20140706,2359,0.01,97,52,
ANTIOCH.C,20140707,2359,0,92,58,
ANTIOCH.C,20140708,2359,0.02,92,62,
ANTIOCH.C,20140709,2359,0,86,56,
ANTIOCH.C,20140710,2359,0.04,82,57,
ANTIOCH.C,20140711,2359,0,87,58,
ANTIOCH.C,20140712,2359,0.06,89,53,
ANTIOCH.C,20140713,2359,0,95,61,
ANTIOCH.C,20140714,2359,0,102,63,
ANTIOCH.C,20140715,2359,0.01,90,62,
ANTIOCH.C,20140716,2359,0,85,61,
ANTIOCH.C,20140717,2359,0.05,85,58,
ANTIOCH.C,20140718,2359,0,83,57,
ANTIOCH.C,20140719,2359,0.07,89,57,
ANTIOCH.C,20140720,2359,0,88,64,
ANTIOCH.C,20140721,2359,0,81,62,
ANTIOCH.C,20140722,2359,0.02,84,60,
ANTIOCH.C,20140723,2359,0,86,56,
ANTIOCH.C,20140724,2359,0.07,93,57,
ANTIOCH.C,20140725,2359,0,99,59,
ANTIOCH.C,20140726,2359,0.07,98,58,
ANTIOCH.C,20140727,2359,0.02,101,66,
ANTIOCH.C,20140728,2359,0,95,59,
ANTIOCH.C,20140729,2359,0,91,57,
ANTIOCH.C,20140730,2359,0,91,59,
ANTIOCH.C,20140731,2359,0.07,102,59,
ANTIOCH.C,20140801,2359,0,105,62,
ANTIOCH.C,20140802,2359,0.05,91,60,
ANTIOCH.C,20140803,2359,0.01,84,57,
ANTIOCH.C,20140804,2359,0,85,60,
ANTIOCH.C,20140805,2359,0.08,83,64,
ANTIOCH.C,20140806,2359,0,90,67,
ANTIOCH.C,20140807,2359,0.07,96,60,
ANTIOCH.C,20140808,2359,0,94,57,
ANTIOCH.C,20140809,2359,0.09,91,55,
ANTIOCH.C,20140810,2359,0.02,82,52,
ANTIOCH.C,20140811,2359,0,92,57,
ANTIOCH.C,20140812,2359,0.04,82,55,
ANTIOCH.C,20140813,2359,0,85,53,
ANTIOCH.C,20140814,2359,0.07,91,57,
ANTIOCH.C,20140815,2359,0,91,58,
ANTIOCH.C,20140816,2359,0.07,91,55,
ANTIOCH.C,20140817,2359,0.07,91,52,
ANTIOCH.C,20140818,2359,0,89,54,
ANTIOCH.C,20140819,2359,0.08,86,54,
ANTIOCH.C,20140820,2359,0,81,55,
ANTIOCH.C,20140821,2359,0.07,86,56,
ANTIOCH.C,20140822,2359,0,90,57,
ANTIOCH.C,20140823,2359,0.08,87,51,
ANTIOCH.C,20140824,2359,0.06,88,55,
ANTIOCH.C,20140825,2359,0,83,55,
ANTIOCH.C,20140826,2359,0.09,88,52,
ANTIOCH.C,20140827,2359,0,92,56,
ANTIOCH.C,20140828,2359,0.05,95,58,
ANTIOCH.C,20140829,2359,0,91,57,
ANTIOCH.C,20140830,2359,0.08,98,57,
ANTIOCH.C,20140831,2359,0,93,60,
ANTIOCH.C,20140901,2359,0,97,58,
ANTIOCH.C,20140902,2359,0.09,93,57,
ANTIOCH.C,20140903,2359,0,90,54,
ANTIOCH.C,20140904,2359,0.07,90,56,
ANTIOCH.C,20140905,2359,0,87,54,
ANTIOCH.C,20140906,2359,0.08,87,53,
ANTIOCH.C,20140907,2359,0,88,53,
ANTIOCH.C,20140908,2359,0,86,49,
ANTIOCH.C,20140909,2359,0,86,47,
ANTIOCH.C,20140910,2359,0,96,54,
ANTIOCH.C,20140911,2359,0,86,56,
ANTIOCH.C,20140912,2359,0,86,57,
ANTIOCH.C,20140913,2359,0,97,61,
ANTIOCH.C,20140914,2359,0,85,56,
ANTIOCH.C,20140915,2359,0,85,56,
ANTIOCH.C,20140916,2359,0,83,56,
ANTIOCH.C,20140917,2359,0,88,56,
ANTIOCH.C,20140918,2359,0,82,63,
ANTIOCH.C,20140919,2359,0,88,60,
ANTIOCH.C,20140920,2359,0,88,58,
ANTIOCH.C,20140921,2359,0,85,58,
ANTIOCH.C,20140922,2359,0,88,56,
ANTIOCH.C,20140923,2359,0,87,56,
ANTIOCH.C,20140924,2359,0,85,58,
ANTIOCH.C,20140925,2359,0.22,74,58,
ANTIOCH.C,20140926,2359,0,77,53,
ANTIOCH.C,20140927,2359,0,80,55,
ANTIOCH.C,20140928,2359,0,73,55,
ANTIOCH.C,20140929,2359,0,83,51,
ANTIOCH.C,20140930,2359,0.05,80,55,
ANTIOCH.C,20141001,2359,0,85,61,
ANTIOCH.C,20141002,2359,0,88,53,
ANTIOCH.C,20141003,2359,0,93,54,
ANTIOCH.C,20141004,2359,0,95,54,
ANTIOCH.C,20141005,2359,0,94,53,
ANTIOCH.C,20141006,2359,0,94,56,
ANTIOCH.C,20141007,2359,0,93,53,
ANTIOCH.C,20141008,2359,0,95,56,
ANTIOCH.C,20141009,2359,0,89,54,
ANTIOCH.C,20141010,2359,0.09,85,51,
ANTIOCH.C,20141011,2359,0,86,52,
ANTIOCH.C,20141012,2359,0,90,60,
ANTIOCH.C,20141013,2359,0,90,51,
ANTIOCH.C,20141014,2359,0,78,50,
ANTIOCH.C,20141015,2359,0.01,78,52,
ANTIOCH.C,20141016,2359,0,75,52,
ANTIOCH.C,20141017,2359,0,76,50,
ANTIOCH.C,20141018,2359,0,80,52,
ANTIOCH.C,20141019,2359,0,82,52,
ANTIOCH.C,20141020,2359,0,71,53,
ANTIOCH.C,20141021,2359,0,72,47,
ANTIOCH.C,20141022,2359,0,77,49,
ANTIOCH.C,20141023,2359,0,76,53,
ANTIOCH.C,20141024,2359,0,77,52,
ANTIOCH.C,20141025,2359,0.01,73,54,
ANTIOCH.C,20141026,2359,0,71,51,
ANTIOCH.C,20141027,2359,0,72,46,
ANTIOCH.C,20141028,2359,0,77,45,
ANTIOCH.C,20141029,2359,0,80,47,
ANTIOCH.C,20141030,2359,0,76,50,
ANTIOCH.C,20141031,2359,0.22,67,54,
ANTIOCH.C,20141101,2359,0,67,47,
ANTIOCH.C,20141102,2359,0,69,45,
ANTIOCH.C,20141103,2359,0,69,41,
ANTIOCH.C,20141104,2359,0,71,41,
ANTIOCH.C,20141105,2359,0,72,44,
ANTIOCH.C,20141106,2359,0,76,44,
ANTIOCH.C,20141107,2359,0,77,47,
ANTIOCH.C,20141108,2359,0,77,46,
ANTIOCH.C,20141109,2359,0,78,44,
ANTIOCH.C,20141110,2359,0,76,46,
ANTIOCH.C,20141111,2359,0,69,45,
ANTIOCH.C,20141112,2359,0,68,54,
ANTIOCH.C,20141113,2359,0.17,64,52,
ANTIOCH.C,20141114,2359,0,70,45,
ANTIOCH.C,20141115,2359,0,68,41,
ANTIOCH.C,20141116,2359,0,62,40,
ANTIOCH.C,20141117,2359,0,65,39,
ANTIOCH.C,20141118,2359,0,60,36,
ANTIOCH.C,20141119,2359,0.04,59,47,
ANTIOCH.C,20141120,2359,0.12,56,51,
ANTIOCH.C,20141121,2359,0,60,52,
ANTIOCH.C,20141122,2359,0.12,67,51,
ANTIOCH.C,20141123,2359,0,65,42,
ANTIOCH.C,20141124,2359,0,66,37,
ANTIOCH.C,20141125,2359,0,66,37,
ANTIOCH.C,20141126,2359,0.09,58,41,
ANTIOCH.C,20141127,2359,0,68,41,
ANTIOCH.C,20141128,2359,0,67,36,
ANTIOCH.C,20141129,2359,0.08,60,51,
ANTIOCH.C,20141130,2359,0.4,55,51,
ANTIOCH.C,20141201,2359,0,62,51,
ANTIOCH.C,20141202,2359,1.49,57,52,
ANTIOCH.C,20141203,2359,0.91,64,56,
ANTIOCH.C,20141204,2359,0.01,69,55,
ANTIOCH.C,20141205,2359,0.01,63,52,
ANTIOCH.C,20141206,2359,0.11,71,56,
ANTIOCH.C,20141207,2359,0,61,54,
ANTIOCH.C,20141208,2359,0,63,53,
ANTIOCH.C,20141209,2359,0.01,60,54,
ANTIOCH.C,20141210,2359,0,62,56,
ANTIOCH.C,20141211,2359,2.24,67,54,
ANTIOCH.C,20141212,2359,0.31,59,52,
ANTIOCH.C,20141213,2359,0,62,48,
ANTIOCH.C,20141214,2359,0,61,51,
ANTIOCH.C,20141215,2359,0.81,61,54,
ANTIOCH.C,20141216,2359,0.33,68,52,
ANTIOCH.C,20141217,2359,0.2,64,51,
ANTIOCH.C,20141218,2359,0.03,64,56,
ANTIOCH.C,20141219,2359,0.22,63,57,
ANTIOCH.C,20141220,2359,0.1,70,63,
ANTIOCH.C,20141221,2359,0,74,59,
ANTIOCH.C,20141222,2359,0,71,58,
ANTIOCH.C,20141223,2359,0,52,36,
ANTIOCH.C,20141224,2359,0.02,64,47,
ANTIOCH.C,20141225,2359,0,57,46,
ANTIOCH.C,20141226,2359,0,58,45,
ANTIOCH.C,20141227,2359,0,58,40,
ANTIOCH.C,20141228,2359,0,62,41,
ANTIOCH.C,20141229,2359,0,58,41,
ANTIOCH.C,20141230,2359,0,57,42,
ANTIOCH.C,20141231,2359,0,56,41,
ANTIOCH.C,20150101,2359,0,54,33,
ANTIOCH.C,20150102,2359,0,57,34,
ANTIOCH.C,20150103,2359,0,57,36,
ANTIOCH.C,20150104,2359,0,60,39,
ANTIOCH.C,20150105,2359,0,61,38,
ANTIOCH.C,20150106,2359,0,67,40,
ANTIOCH.C,20150107,2359,0,69,40,
ANTIOCH.C,20150108,2359,0,67,41,
ANTIOCH.C,20150109,2359,0,66,50,
ANTIOCH.C,20150110,2359,0,69,47,
ANTIOCH.C,20150111,2359,0,69,45,
ANTIOCH.C,20150112,2359,0,69,45,
ANTIOCH.C,20150113,2359,0,64,47,
ANTIOCH.C,20150114,2359,0,59,40,
ANTIOCH.C,20150115,2359,0.01,51,42,
ANTIOCH.C,20150116,2359,0,60,48,
ANTIOCH.C,20150117,2359,0,58,55,
ANTIOCH.C,20150118,2359,0,58,53,
ANTIOCH.C,20150119,2359,0.02,61,47,
ANTIOCH.C,20150120,2359,0,64,46,
ANTIOCH.C,20150121,2359,0.01,64,42,
ANTIOCH.C,20150122,2359,0,59,42,
ANTIOCH.C,20150123,2359,0,62,39,
ANTIOCH.C,20150124,2359,0,59,47,
ANTIOCH.C,20150125,2359,0,61,45,
ANTIOCH.C,20150126,2359,0,67,44,
ANTIOCH.C,20150127,2359,0,70,53,
ANTIOCH.C,20150128,2359,0,70,49,
ANTIOCH.C,20150129,2359,0,71,47,
ANTIOCH.C,20150130,2359,0,71,48,
ANTIOCH.C,20150131,2359,0,74,50,
ANTIOCH.C,20150201,2359,0,68,43,
ANTIOCH.C,20150202,2359,0,71,50,
ANTIOCH.C,20150203,2359,0,72,53,
ANTIOCH.C,20150204,2359,0,71,50,
ANTIOCH.C,20150205,2359,0,66,51,
ANTIOCH.C,20150206,2359,0.82,71,60,
ANTIOCH.C,20150207,2359,0.25,78,63,
ANTIOCH.C,20150208,2359,0.56,75,62,
ANTIOCH.C,20150209,2359,0,73,55,
ANTIOCH.C,20150210,2359,0,70,52,
ANTIOCH.C,20150211,2359,0,72,50,
ANTIOCH.C,20150212,2359,0,76,55,
ANTIOCH.C,20150213,2359,0,79,54,
ANTIOCH.C,20150214,2359,0,77,56,
ANTIOCH.C,20150215,2359,0,77,54,
ANTIOCH.C,20150216,2359,0,82,53,
ANTIOCH.C,20150217,2359,0,62,44,
ANTIOCH.C,20150218,2359,0,82,58,
ANTIOCH.C,20150219,2359,0,77,56,
ANTIOCH.C,20150220,2359,0,73,58,
ANTIOCH.C,20150221,2359,0,71,54,
ANTIOCH.C,20150222,2359,0,68,54,
ANTIOCH.C,20150223,2359,0,65,49,
ANTIOCH.C,20150224,2359,0,70,43,
ANTIOCH.C,20150225,2359,0,73,47,
ANTIOCH.C,20150226,2359,0,78,53,
ANTIOCH.C,20150227,2359,0,74,62,
ANTIOCH.C,20150228,2359,0,71,58,
ANTIOCH.C,20150301,2359,0,71,57,
ANTIOCH.C,20150302,2359,0,74,56,
ANTIOCH.C,20150303,2359,0,81,54,
ANTIOCH.C,20150304,2359,0,73,56,
ANTIOCH.C,20150305,2359,0,77,55,
ANTIOCH.C,20150306,2359,0,81,58,
ANTIOCH.C,20150307,2359,0,85,59,
ANTIOCH.C,20150308,2359,0,89,63,
ANTIOCH.C,20150309,2359,0,67,45,
ANTIOCH.C,20150310,2359,0,67,46,
ANTIOCH.C,20150311,2359,0.23,67,45,
ANTIOCH.C,20150312,2359,0,66,45,
ANTIOCH.C,20150313,2359,0,65,46,
ANTIOCH.C,20150314,2359,0,65,45,
ANTIOCH.C,20150315,2359,0,64,44,
ANTIOCH.C,20150316,2359,0,65,45,
ANTIOCH.C,20150317,2359,0,74,52,
ANTIOCH.C,20150318,2359,0,76,48,
ANTIOCH.C,20150319,2359,0,80,47,
ANTIOCH.C,20150320,2359,0,76,45,
ANTIOCH.C,20150321,2359,0,67,46,
ANTIOCH.C,20150322,2359,0,67,45,
ANTIOCH.C,20150323,2359,0.01,66,45,
ANTIOCH.C,20150324,2359,0,67,46,
ANTIOCH.C,20150325,2359,0,67,47,
ANTIOCH.C,20150326,2359,0,68,45,
ANTIOCH.C,20150327,2359,0,67,46,
ANTIOCH.C,20150328,2359,0,68,47,
ANTIOCH.C,20150329,2359,0,68,45,
ANTIOCH.C,20150330,2359,0,69,45,
ANTIOCH.C,20150331,2359,0,70,45,
ANTIOCH.C,20150401,2359,0,68,46,
ANTIOCH.C,20150402,2359,0,70,46,
ANTIOCH.C,20150403,2359,0,70,46,
ANTIOCH.C,20150404,2359,0,70,36,
ANTIOCH.C,20150405,2359,0,60,43,
ANTIOCH.C,20150406,2359,0,71,47,
ANTIOCH.C,20150407,2359,0.38,69,47,
ANTIOCH.C,20150408,2359,0,70,48,
ANTIOCH.C,20150409,2359,0,72,47,
ANTIOCH.C,20150410,2359,0,71,48,
ANTIOCH.C,20150411,2359,0,71,47,
ANTIOCH.C,20150412,2359,0,72,49,
ANTIOCH.C,20150413,2359,0,72,47,
ANTIOCH.C,20150414,2359,0,72,47,
ANTIOCH.C,20150415,2359,0,73,48,
ANTIOCH.C,20150416,2359,0,72,48,
ANTIOCH.C,20150417,2359,0,71,48,
ANTIOCH.C,20150418,2359,0,71,48,
ANTIOCH.C,20150419,2359,0,72,48,
ANTIOCH.C,20150420,2359,0.11,72,48,
ANTIOCH.C,20150421,2359,0.08,73,49,
ANTIOCH.C,20150422,2359,0,72,48,
ANTIOCH.C,20150423,2359,0.07,71,49,
ANTIOCH.C,20150424,2359,0.01,73,47,
ANTIOCH.C,20150425,2359,0.18,75,48,
ANTIOCH.C,20150426,2359,0.1,75,50,
ANTIOCH.C,20150427,2359,0,75,50,
ANTIOCH.C,20150428,2359,0.06,76,51,
ANTIOCH.C,20150429,2359,0,75,52,
ANTIOCH.C,20150430,2359,0.01,76,51,
ANTIOCH.C,20150501,2359,0,76,51,
ANTIOCH.C,20150502,2359,0.06,77,52,
ANTIOCH.C,20150503,2359,0.03,77,52,
ANTIOCH.C,20150504,2359,0,77,52,
ANTIOCH.C,20150505,2359,0.07,78,52,
ANTIOCH.C,20150506,2359,0,77,51,
ANTIOCH.C,20150507,2359,0.04,78,53,
ANTIOCH.C,20150508,2359,0,79,52,
ANTIOCH.C,20150509,2359,0.07,78,52,
ANTIOCH.C,20150510,2359,0.09,78,52,
ANTIOCH.C,20150511,2359,0,79,52,
ANTIOCH.C,20150512,2359,0.08,80,52,
ANTIOCH.C,20150513,2359,0,81,53,
ANTIOCH.C,20150514,2359,0.25,79,54,
ANTIOCH.C,20150515,2359,0,80,55,
ANTIOCH.C,20150516,2359,0.09,80,54,
ANTIOCH.C,20150517,2359,0.06,79,54,
ANTIOCH.C,20150518,2359,0,78,53,
ANTIOCH.C,20150519,2359,0.08,79,53,
ANTIOCH.C,20150520,2359,0,78,53,
ANTIOCH.C,20150521,2359,0.05,79,52,
ANTIOCH.C,20150522,2359,0,81,54,
ANTIOCH.C,20150523,2359,0.08,82,55,
ANTIOCH.C,20150524,2359,0.06,80,55,
ANTIOCH.C,20150525,2359,0,81,55,
ANTIOCH.C,20150526,2359,0.07,81,54,
ANTIOCH.C,20150527,2359,0,81,55,
ANTIOCH.C,20150528,2359,0.07,81,54,
ANTIOCH.C,20150529,2359,0,80,54,
ANTIOCH.C,20150530,2359,0.06,82,54,
ANTIOCH.C,20150531,2359,0.01,84,55,
ANTIOCH.C,20150601,2359,0,84,56,
ANTIOCH.C,20150602,2359,0.08,83,56,
ANTIOCH.C,20150603,2359,0,82,56,
ANTIOCH.C,20150604,2359,0.09,81,56,
ANTIOCH.C,20150605,2359,0,81,56,
ANTIOCH.C,20150606,2359,0.06,82,56,
ANTIOCH.C,20150607,2359,0.09,82,57,
ANTIOCH.C,20150608,2359,0,85,56,
ANTIOCH.C,20150609,2359,0.04,86,57,
ANTIOCH.C,20150610,2359,0.26,85,58,
ANTIOCH.C,20150611,2359,0.08,83,56,
ANTIOCH.C,20150612,2359,0,85,57,
ANTIOCH.C,20150613,2359,0.04,86,57,
ANTIOCH.C,20150614,2359,0.09,87,59,
ANTIOCH.C,20150615,2359,0,86,59,
ANTIOCH.C,20150616,2359,0.09,85,58,
ANTIOCH.C,20150617,2359,0,87,57,
ANTIOCH.C,20150618,2359,0.08,88,58,
ANTIOCH.C,20150619,2359,0,88,59,
ANTIOCH.C,20150620,2359,0.08,88,58,
ANTIOCH.C,20150621,2359,0.07,90,61,
ANTIOCH.C,20150622,2359,0,92,58,
ANTIOCH.C,20150623,2359,0.09,90,59,
ANTIOCH.C,20150624,2359,0,90,60,
ANTIOCH.C,20150625,2359,0.09,90,58,
ANTIOCH.C,20150626,2359,0,91,59,
ANTIOCH.C,20150627,2359,0.06,90,60,
ANTIOCH.C,20150628,2359,0.03,87,58,
ANTIOCH.C,20150629,2359,0,88,59,
ANTIOCH.C,20150630,2359,0.06,89,58,
ANTIOCH.C,20150701,2359,0,91,59,
ANTIOCH.C,20150702,2359,0.05,91,59,
ANTIOCH.C,20150703,2359,0,91,59,
ANTIOCH.C,20150704,2359,0.06,91,59,
ANTIOCH.C,20150705,2359,0.04,90,57,
ANTIOCH.C,20150706,2359,0,92,59,
ANTIOCH.C,20150707,2359,0.07,93,59,
ANTIOCH.C,20150708,2359,0,92,59,
ANTIOCH.C,20150709,2359,0.08,92,59,
ANTIOCH.C,20150710,2359,0,93,59,
ANTIOCH.C,20150711,2359,0.06,92,60,
ANTIOCH.C,20150712,2359,0.05,93,61,
ANTIOCH.C,20150713,2359,0,95,61,
ANTIOCH.C,20150714,2359,0.06,95,61,
ANTIOCH.C,20150715,2359,0,94,60,
ANTIOCH.C,20150716,2359,0,92,60,
ANTIOCH.C,20150717,2359,0,94,57,
ANTIOCH.C,20150718,2359,0.04,88,57,
ANTIOCH.C,20150719,2359,0.04,92,62,
ANTIOCH.C,20150720,2359,0,97,70,
ANTIOCH.C,20150721,2359,0.06,95,64,
ANTIOCH.C,20150722,2359,0,88,58,
ANTIOCH.C,20150723,2359,0.06,86,52,
ANTIOCH.C,20150724,2359,0,86,51,
ANTIOCH.C,20150725,2359,0.07,91,54,
ANTIOCH.C,20150726,2359,0.09,92,54,
ANTIOCH.C,20150727,2359,0,94,59,
ANTIOCH.C,20150728,2359,0.07,99,59,
ANTIOCH.C,20150729,2359,0,103,62,
ANTIOCH.C,20150730,2359,0.06,100,62,
ANTIOCH.C,20150731,2359,0,91,62,
ANTIOCH.C,20150801,2359,0.06,92,62,
ANTIOCH.C,20150802,2359,0.05,92,59,
ANTIOCH.C,20150803,2359,0,88,61,
ANTIOCH.C,20150804,2359,0.06,79,59,
ANTIOCH.C,20150805,2359,0,91,54,
ANTIOCH.C,20150806,2359,0.08,87,57,
ANTIOCH.C,20150807,2359,0,92,62,
ANTIOCH.C,20150808,2359,0.07,89,56,
ANTIOCH.C,20150809,2359,0.08,95,55,
ANTIOCH.C,20150810,2359,0,90,59,
ANTIOCH.C,20150811,2359,0.06,89,56,
ANTIOCH.C,20150812,2359,0,90,57,
ANTIOCH.C,20150813,2359,0.07,90,59,
ANTIOCH.C,20150814,2359,0,90,58,
ANTIOCH.C,20150815,2359,0.09,97,57,
ANTIOCH.C,20150816,2359,0.09,101,63,
ANTIOCH.C,20150817,2359,0,102,61,
ANTIOCH.C,20150818,2359,0.07,97,56,
ANTIOCH.C,20150819,2359,0,91,55,
ANTIOCH.C,20150820,2359,0.07,86,53,
ANTIOCH.C,20150821,2359,0,88,58,
ANTIOCH.C,20150822,2359,0.06,88,54,
ANTIOCH.C,20150823,2359,0.03,89,56,
ANTIOCH.C,20150824,2359,0,92,56,
ANTIOCH.C,20150825,2359,0.06,93,56,
ANTIOCH.C,20150826,2359,0,89,58,
ANTIOCH.C,20150827,2359,0.07,99,62,
ANTIOCH.C,20150828,2359,0,100,63,
ANTIOCH.C,20150829,2359,0.06,84,65,
ANTIOCH.C,20150830,2359,0.05,88,58,
ANTIOCH.C,20150831,2359,0,92,59,
ANTIOCH.C,20150901,2359,0.06,91,55,
ANTIOCH.C,20150902,2359,0,84,56,
ANTIOCH.C,20150903,2359,0.05,81,58,
ANTIOCH.C,20150904,2359,0,82,51,
ANTIOCH.C,20150905,2359,0.04,84,55,
ANTIOCH.C,20150906,2359,0.1,90,52,
ANTIOCH.C,20150907,2359,0,94,52,
ANTIOCH.C,20150908,2359,0.07,98,52,
ANTIOCH.C,20150909,2359,0,102,61,
ANTIOCH.C,20150910,2359,0.08,105,62,
ANTIOCH.C,20150911,2359,0,103,68,
ANTIOCH.C,20150912,2359,0.03,91,65,
ANTIOCH.C,20150913,2359,0.07,92,66,
ANTIOCH.C,20150914,2359,0,82,62,
ANTIOCH.C,20150915,2359,0.08,79,54,
ANTIOCH.C,20150916,2359,0.02,77,56,
ANTIOCH.C,20150917,2359,0.09,79,54,
ANTIOCH.C,20150918,2359,0,86,54,
ANTIOCH.C,20150919,2359,0.08,93,53,
ANTIOCH.C,20150920,2359,0.12,96,55,
ANTIOCH.C,20150921,2359,0,100,62,
ANTIOCH.C,20150922,2359,0.05,88,55,
ANTIOCH.C,20150923,2359,0,90,50,
ANTIOCH.C,20150924,2359,0.07,93,57,
ANTIOCH.C,20150925,2359,0,96,65,
ANTIOCH.C,20150926,2359,0.06,94,59,
ANTIOCH.C,20150927,2359,0.09,89,58,
ANTIOCH.C,20150928,2359,0,87,55,
ANTIOCH.C,20150929,2359,0.03,79,57,
ANTIOCH.C,20150930,2359,0.01,82,56,
ANTIOCH.C,20151001,2359,0.35,81,56,
ANTIOCH.C,20151002,2359,0,87,56,
ANTIOCH.C,20151003,2359,0.09,88,52,
ANTIOCH.C,20151004,2359,0.09,79,51,
ANTIOCH.C,20151005,2359,0,81,52,
ANTIOCH.C,20151006,2359,0.07,81,55,
ANTIOCH.C,20151007,2359,0,86,54,
ANTIOCH.C,20151008,2359,0.05,90,56,
ANTIOCH.C,20151009,2359,0,90,57,
ANTIOCH.C,20151010,2359,0.07,89,51,
ANTIOCH.C,20151011,2359,0,88,55,
ANTIOCH.C,20151012,2359,0,92,55,
ANTIOCH.C,20151013,2359,0,80,54,
ANTIOCH.C,20151014,2359,0,92,62,
ANTIOCH.C,20151015,2359,0.06,87,61,
ANTIOCH.C,20151016,2359,0,86,63,
ANTIOCH.C,20151017,2359,0.03,77,51,
ANTIOCH.C,20151018,2359,0.11,75,54,
ANTIOCH.C,20151019,2359,0,77,50,
ANTIOCH.C,20151020,2359,0.09,84,59,
ANTIOCH.C,20151021,2359,0,84,55,
ANTIOCH.C,20151022,2359,0.07,82,48,
ANTIOCH.C,20151023,2359,0,74,51,
ANTIOCH.C,20151024,2359,0.05,74,51,
ANTIOCH.C,20151025,2359,0,80,51,
ANTIOCH.C,20151026,2359,0,80,46,
ANTIOCH.C,20151027,2359,0.06,73,56,
ANTIOCH.C,20151028,2359,0,75,54,
ANTIOCH.C,20151029,2359,0.03,81,57,
ANTIOCH.C,20151030,2359,0,84,55,
ANTIOCH.C,20151031,2359,0,85,49,
ANTIOCH.C,20151101,2359,0.06,78,55,
ANTIOCH.C,20151102,2359,0.74,65,52,
ANTIOCH.C,20151103,2359,0.07,66,47,
ANTIOCH.C,20151104,2359,0,64,45,
ANTIOCH.C,20151105,2359,0.06,66,37,
ANTIOCH.C,20151106,2359,0,70,41,
ANTIOCH.C,20151107,2359,0,69,38,
ANTIOCH.C,20151108,2359,0.06,64,41,
ANTIOCH.C,20151109,2359,0.28,59,46,
ANTIOCH.C,20151110,2359,0,62,44,
ANTIOCH.C,20151111,2359,0,63,37,
ANTIOCH.C,20151112,2359,0,65,37,
ANTIOCH.C,20151113,2359,0,67,36,
ANTIOCH.C,20151114,2359,0,66,37,
ANTIOCH.C,20151115,2359,0.09,62,49,
ANTIOCH.C,20151116,2359,0,62,46,
ANTIOCH.C,20151117,2359,0.16,64,47,
ANTIOCH.C,20151118,2359,0,71,39,
ANTIOCH.C,20151119,2359,0,69,39,
ANTIOCH.C,20151120,2359,0,62,44,
ANTIOCH.C,20151121,2359,0,70,44,
ANTIOCH.C,20151122,2359,0,68,41,
ANTIOCH.C,20151123,2359,0,69,43,
ANTIOCH.C,20151124,2359,0.01,60,44,
ANTIOCH.C,20151125,2359,0,57,36,
ANTIOCH.C,20151126,2359,0,56,36,
ANTIOCH.C,20151127,2359,0,59,39,
ANTIOCH.C,20151128,2359,0,57,34,
ANTIOCH.C,20151129,2359,0,58,29,
ANTIOCH.C,20151130,2359,0,53,28,
ANTIOCH.C,20151201,2359,0,61,36,
ANTIOCH.C,20151202,2359,0,59,39,
ANTIOCH.C,20151203,2359,0.07,59,37,
ANTIOCH.C,20151204,2359,0,66,35,
ANTIOCH.C,20151205,2359,0,53,36,
ANTIOCH.C,20151206,2359,0,66,42,
ANTIOCH.C,20151207,2359,0,65,50,
ANTIOCH.C,20151208,2359,0,57,45,
ANTIOCH.C,20151209,2359,0,65,52,
ANTIOCH.C,20151210,2359,0.19,64,51,
ANTIOCH.C,20151211,2359,0.15,59,44,
ANTIOCH.C,20151212,2359,0,62,40,
ANTIOCH.C,20151213,2359,0.37,57,45,
ANTIOCH.C,20151214,2359,0,56,39,
ANTIOCH.C,20151215,2359,0,57,38,
ANTIOCH.C,20151216,2359,0,55,30,
ANTIOCH.C,20151217,2359,0,57,34,
ANTIOCH.C,20151218,2359,0.01,57,32,
ANTIOCH.C,20151219,2359,0.1,58,39,
ANTIOCH.C,20151220,2359,0.04,53,34,
ANTIOCH.C,20151221,2359,0.36,53,47,
ANTIOCH.C,20151222,2359,0.05,64,51,
ANTIOCH.C,20151223,2359,0.08,52,36,
ANTIOCH.C,20151224,2359,0.05,51,37,
ANTIOCH.C,20151225,2359,0.06,49,35,
ANTIOCH.C,20151226,2359,0.01,51,36,
ANTIOCH.C,20151227,2359,0.1,52,37,
ANTIOCH.C,20151228,2359,0.18,52,38,
